Trade_Date,RUN_TYPE,CURRENCY_FLAG,DELIVERY_DATE,DELIVERY_HOUR,DELIVERY_INTERVAL,SYSTEM_LOAD,SMP,SHADOW_PRICE,EA-SYSTEM_LOAD,EA-SMP,EA-SHADOW_PRICE,SEMO-WIND-FORECAST_MW,Eirgrid-WIND,Eirgrid-WIND-FORECAST,Eirgrid_outages_weekly_perc_available_capacity,Eirgrid_outages_weekly_available_capacity,SEMOgenbids_total_daily_supply,SEMOgenbids_supply-below-40euro,SEMOgenbids_supply-below-50euro,SEMOgenbids_supply-below-60euro,SEMOgenbids_supply-below-70euro,SEMOgenbids_supply-below-80euro, avg_monthly_per_halfhour_EP2_SMP, avg_monthly_per_halfhour_EP2_SMP, localavgsmpD=7
17/08/2009,EP2,EUR,17/08/2009,16,2,4367.38,65.17,38.27,0,52.07,38.27,298.21,166,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,17,1,4399.71,65.17,38.27,0,52.07,38.27,298.34,145,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,17,2,4478.11,65.17,38.27,0,68.55,38.27,272.53,135.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,18,1,4539.91,65.17,38.27,0,119.96,38.27,234.27,127.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,18,2,4548.94,65.17,38.27,0,94.08,38.27,213.83,112.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,19,1,4415.94,65.17,38.27,0,94.08,38.27,172.45,89,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,19,2,4272.56,65.17,38.27,0,94.08,38.27,159.05,80,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,20,1,4126.42,65.17,38.27,0,94.08,38.27,128.96,60.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,20,2,4023.71,64.04,37.14,0,94.08,38.27,107.53,62,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,21,1,3951.48,64.04,37.14,0,92.95,37.14,78.09,79.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,21,2,4016.22,65.02,38.12,0,92.37,36.56,62.28,92.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,22,1,4284.04,65.17,38.27,0,94.08,38.27,44.59,106.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,22,2,4246.54,69.02,38.27,0,94.08,38.27,33.09,108.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,23,1,4045.14,65.17,38.27,0,94.08,38.27,21.6,125,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,23,2,3784.6,65.17,38.27,0,36.56,36.56,26,148.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,24,1,3539.65,36.54,36.54,0,36.54,36.54,32.59,160.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,17/08/2009,24,2,3236.78,32.5,32.5,0,32.5,32.5,38.43,196,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,1,1,3020.52,25.92,25.92,0,26.79,26.79,46.25,229,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,1,2,2832.31,25.92,25.92,0,25.92,25.92,53.18,282.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,2,1,2677.49,25.23,25.23,0,25.22,25.22,63.31,294.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,2,2,2574.38,23.16,23.16,0,23.16,23.16,76.6,312,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,3,1,2496.51,24.19,24.19,0,23.16,23.16,101.4,366,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,3,2,2431.09,23.16,23.16,0,23.16,23.16,119.81,410.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,4,1,2393.96,23.16,23.16,0,23.22,23.22,160.51,415,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,4,2,2363.96,23.1,23.1,0,23.22,23.22,187.02,449.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,5,1,2353.4,23.1,23.1,0,23.16,23.16,244.69,504.5,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,5,2,2352.92,22.68,22.68,0,23.16,23.16,270.81,420,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,6,1,2360.58,23.1,23.1,0,23.16,23.16,325.07,432,0,0,0,0,0,0,0,0,0,0,,
17/08/2009,EP2,EUR,18/08/2009,6,2,2397.07,23.16,23.16,0,24.19,24.19,358.95,440.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,7,1,2493.2,21.77,21.77,0,23.5,23.5,126.11,501.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,7,2,2619.11,22.51,22.51,0,25.16,25.16,131.32,504,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,8,1,2973.31,25.16,25.16,0,25.16,25.16,156.4,497.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,8,2,3280.7,25.24,25.24,0,25.24,25.24,162.87,469.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,9,1,3665,33.97,33.97,0,30.18,30.18,194.74,505,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,9,2,3923.49,37.27,37.27,0,37.02,32.06,202.03,507.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,10,1,4140.7,37.86,37.86,0,46.47,41.5,231.8,532.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,10,2,4239.12,37.86,37.86,0,46.47,41.5,240.78,537,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,11,1,4286.09,37.86,37.86,0,46.47,41.5,262.94,509.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,11,2,4367.44,37.86,37.86,0,56.6,41.5,270.67,499.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,12,1,4426.81,61.02,37.27,0,53.41,41.5,276.67,482,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,12,2,4467.09,82.59,37.27,0,50.71,41.5,285.69,506,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,13,1,4502.33,61.02,37.27,0,46.47,41.5,281.89,495,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,13,2,4555.64,61.02,37.27,0,46.47,41.5,294.46,453,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,14,1,4496.39,61.02,37.27,0,46.47,41.5,294.92,428,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,14,2,4432.99,61.02,37.27,0,46.47,41.5,318.82,448,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,15,1,4423.3,61.02,37.27,0,46.47,41.5,321.76,440.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,15,2,4434.9,61.02,37.27,0,46.47,41.5,354.48,413,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,16,1,4444.65,61.02,37.27,0,46.47,41.5,370.23,403.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,16,2,4477.89,61.02,37.27,0,46.47,41.5,407.77,372.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,17,1,4510.79,61.02,37.27,0,46.47,41.5,438.5,352.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,17,2,4596.65,61.02,37.27,0,46.47,41.5,448.72,348.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,18,1,4668.37,61.02,37.27,0,83.17,41.5,447.8,332,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,18,2,4674.12,61.02,37.27,0,87.75,41.5,456.46,298,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,19,1,4558.67,74.8,37.27,0,86.88,41.5,447.46,322,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,19,2,4414.3,87.47,37.27,0,54.42,41.5,456.12,341.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,20,1,4289.72,61.02,37.27,0,56.86,41.5,452.38,373.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,20,2,4161.71,60.25,36.5,0,46.47,41.5,431.93,379,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,21,1,4109.89,60.23,36.48,0,46.47,41.5,408.03,376.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,21,2,4208.08,60.87,37.12,0,46.47,41.5,388.48,398,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,22,1,4348.31,61.02,37.27,0,56.33,41.5,364.37,463,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,22,2,4254.02,61.02,37.27,0,57.14,41.5,346.81,461.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,23,1,4039.14,36.5,36.5,0,55.3,41.5,322.36,511.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,23,2,3737.23,36.14,36.14,0,36.5,36.5,303.65,521,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,24,1,3429.4,25.24,25.24,0,36.16,36.16,285.14,568.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,18/08/2009,24,2,3141.51,25.24,25.24,0,33.66,33.66,269.44,683,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,1,1,2932.48,22.51,22.51,0,25.24,25.24,273.81,703.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,1,2,2832.64,23.42,23.42,0,25.18,25.17,260.47,745.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,2,1,2748.39,21.01,21.01,0,22.4,22.4,330.73,746.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,2,2,2641.79,21.77,21.77,0,22.51,22.51,325.72,760.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,3,1,2574.31,21.48,21.48,0,22.51,22.51,359.15,782.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,3,2,2506.41,19.71,19.71,0,22.4,22.4,357.18,784,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,4,1,2447.7,18.57,18.57,0,21.49,21.48,362.77,774,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,4,2,2431.22,18.57,18.57,0,21.49,21.48,361.7,777.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,5,1,2446.19,18.57,18.57,0,21.49,21.48,369.86,760,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,5,2,2472.1,18.57,18.57,0,21.49,21.48,391.81,727.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,6,1,2455.85,19.71,19.71,0,22.4,22.4,418.07,710.5,0,0,0,0,0,0,0,0,0,0,,
18/08/2009,EP2,EUR,19/08/2009,6,2,2582.88,21.77,21.77,0,22.51,22.51,446.23,661,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,7,1,2613.1,23.25,23.25,0,21.06,21.06,735.31,588,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,7,2,2748.1,23.25,23.25,0,21.96,21.96,742.73,501,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,8,1,2996.98,24.48,24.48,0,23.25,23.25,749.98,446,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,8,2,3361.17,24.54,24.54,0,24.54,24.54,733.2,446,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,9,1,3750.9,74.17,74.17,0,33.51,33.51,717.04,411.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,9,2,4015.54,37.36,36.78,0,38.24,38.24,693.72,386,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,10,1,4234.5,62.95,55.84,0,38.24,38.24,671.46,359.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,10,2,4377.09,62.95,55.84,0,38.24,38.24,658.84,326,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,11,1,4450.96,62.95,55.84,0,38.24,38.24,637.62,304.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,11,2,4545.05,62.95,55.84,0,38.24,38.24,589.09,337,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,12,1,4618.75,71.27,55.84,0,104.2,38.24,518.48,345.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,12,2,4644.58,62.95,55.84,0,104.2,38.24,478.04,341.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,13,1,4697.02,68.12,55.84,0,104.2,38.24,396.55,322,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,13,2,4749.71,76.09,55.84,0,104.2,38.24,374.96,308.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,14,1,4687.3,76.09,55.84,0,104.2,38.24,320.28,293.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,14,2,4608.67,62.95,55.84,0,104.2,38.24,305.96,284.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,15,1,4626.95,62.95,55.84,0,104.2,38.24,277.77,273,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,15,2,4600.47,68.45,55.84,0,104.2,38.24,268.55,270.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,16,1,4608.08,71.32,55.84,0,104.2,38.24,243.49,200,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,16,2,4615.88,71.36,55.84,0,104.2,38.24,236.46,165.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,17,1,4665.73,76.09,55.84,0,104.2,38.24,220.09,147,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,17,2,4740.13,76.09,55.84,0,104.2,38.24,204.6,143,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,18,1,4819.28,76.09,55.84,0,104.2,38.24,185.32,108.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,18,2,4838.1,76.09,55.84,0,104.2,38.24,176.47,104.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,19,1,4729.81,76.09,55.84,0,104.2,38.24,166.51,89,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,19,2,4599.53,76.09,55.84,0,104.2,38.24,161.7,98,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,20,1,4506.23,76.09,55.84,0,104.2,38.24,160.67,91,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,20,2,4427.94,72.45,55.84,0,38.24,38.24,153.54,80,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,21,1,4332.02,69.87,55.84,0,38.24,38.24,160.85,86.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,21,2,4404.07,76.09,55.84,0,36.78,36.78,157.54,91,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,22,1,4431.8,76.09,55.84,0,36.78,36.78,151.31,101.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,22,2,4275.6,43.9,36.78,0,38.24,38.24,152.09,101,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,23,1,4098.28,37.78,36.78,0,36.78,36.78,148.62,105.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,23,2,3869.26,37.78,36.78,0,36.78,36.78,148.96,122.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,24,1,3626.25,40.09,39.09,0,36.75,36.75,144.82,136,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,19/08/2009,24,2,3370.81,37.75,36.75,0,33.61,33.61,147.35,119.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,1,1,3196.99,25.16,24.54,0,26.77,26.77,161.84,137,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,1,2,3028.26,36.24,35.36,0,24.54,24.54,169.6,152,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,2,1,2890.76,25.16,24.54,0,24.45,24.45,186.23,144,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,2,2,2792.67,25.16,24.54,0,23.25,23.25,185.89,137.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,3,1,2741.9,25.16,24.54,0,22.27,22.27,178.8,147,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,3,2,2690.2,25.16,24.54,0,22.27,22.27,181.34,192,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,4,1,2645.42,25.16,24.54,0,22.27,22.27,178.59,246.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,4,2,2615.46,25.1,24.48,0,22.27,22.27,182.8,217.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,5,1,2620.42,25.1,24.48,0,22.08,22.08,183.41,226.5,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,5,2,2636.97,25.1,24.48,0,22.27,22.27,186.35,196,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,6,1,2656.54,25.16,24.54,0,22.27,22.27,194.08,168,0,0,0,0,0,0,0,0,0,0,,
19/08/2009,EP2,EUR,20/08/2009,6,2,2702.58,25.16,24.54,0,22.27,22.27,193.69,188.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,7,1,2808.62,31.42,25.92,0,24.69,24.69,127.01,190,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,7,2,2924.35,31.42,25.92,0,24.72,24.72,142.64,167.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,8,1,3256.49,31.42,25.92,0,24.72,24.72,179.53,184.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,8,2,3555.15,45.3,36.42,0,36.28,36.28,170.63,220.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,9,1,3920.09,45.91,37.03,0,36.96,36.96,180.14,274.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,9,2,4171,45.91,37.03,0,44.37,36.96,175.48,284.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,10,1,4354.3,58.3,37.03,0,45.21,36.96,188.74,311.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,10,2,4439.96,59.85,37.03,0,51.23,36.96,189.04,312,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,11,1,4462.87,59.85,37.03,0,51.99,36.96,200.5,374,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,11,2,4514.7,59.85,37.03,0,51.99,36.96,184.48,432.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,12,1,4535.12,59.85,37.03,0,51.99,36.96,181.37,525,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,12,2,4534.63,59.85,37.03,0,51.99,36.96,180.35,561,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,13,1,4561.06,59.85,37.03,0,51.83,36.96,182.31,677,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,13,2,4560.06,57.53,37.03,0,49.93,36.96,201.05,651.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,14,1,4459.1,45.84,36.96,0,49.93,36.96,223.08,710.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,14,2,4370.92,45.84,36.96,0,49.93,36.96,235.54,696,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,15,1,4335.47,45.91,37.03,0,49.93,36.96,267.74,713,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,15,2,4301.45,45.91,37.03,0,49.93,36.96,302.76,694.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,16,1,4287.18,45.84,36.96,0,49.93,36.96,347.5,741.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,16,2,4294.85,45.91,37.03,0,49.93,36.96,407.1,745.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,17,1,4306.68,46.25,36.96,0,49.91,36.94,461.58,693,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,17,2,4348.6,48.2,36.85,0,49.93,36.96,485.41,732,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,18,1,4384.57,44.08,37.03,0,49.93,36.96,494.47,710,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,18,2,4371.3,39.49,37.03,0,60.61,36.96,518.78,657.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,19,1,4251.81,39.42,36.96,0,60.43,36.96,530.59,592.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,19,2,4139.09,39.42,36.96,0,54.41,36.96,556.17,647.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,20,1,4051.88,39.4,36.94,0,43.74,36.96,566.42,617.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,20,2,3927.4,35.15,32.69,0,43.72,36.94,576.45,572.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,21,1,3872.85,35.15,32.69,0,43.4,36.62,584.05,538,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,21,2,3967.96,39.5,37.03,0,43.7,36.92,595.08,455.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,22,1,4183.66,39.53,37.03,0,43.74,36.96,617.04,443.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,22,2,4082.61,39.53,37.03,0,42.61,36.96,625.06,428,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,23,1,3890.23,39.12,36.62,0,36.96,36.96,650.08,469.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,23,2,3642.61,36.35,33.85,0,36.62,36.62,640.16,440.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,24,1,3422.65,27.22,24.72,0,32.69,32.69,630.86,385,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,20/08/2009,24,2,3186.1,27.19,24.69,0,24.72,24.72,621.58,372.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,1,1,2986.34,27.19,24.69,0,24.72,24.72,617.1,372,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,1,2,2821.87,24.77,23.56,0,24.69,24.69,606.23,384.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,2,1,2701.63,23.73,22.52,0,24.72,24.72,597.25,360.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,2,2,2589.49,23.54,22.33,0,24.72,24.72,574.96,342,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,3,1,2511.3,23.26,22.05,0,24.69,24.69,550.58,363,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,3,2,2472.99,22.77,21.56,0,24.67,24.67,522.9,359,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,4,1,2430.69,22.62,21.41,0,24.67,24.67,489.2,321,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,4,2,2405.09,22.62,21.41,0,24.67,24.67,461.92,283,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,5,1,2422.05,22.62,21.41,0,24.67,24.67,431.19,272,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,5,2,2440.34,23.26,22.05,0,24.67,24.67,404.73,268,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,6,1,2482.57,23.66,22.45,0,24.69,24.69,379.33,249.5,0,0,0,0,0,0,0,0,0,0,,
20/08/2009,EP2,EUR,21/08/2009,6,2,2539.62,23.73,22.52,0,24.69,24.69,362.25,244,0,0,0,0,0,0,0,0,0,0,,
21/08/2009,EP2,EUR,21/08/2009,7,1,2646.37,25.2,22.35,0,24.81,24.54,334.46,270,0,0,0,0,0,0,0,0,0,0,,
