Trade_Date,RUN_TYPE,CURRENCY_FLAG,DELIVERY_DATE,DELIVERY_HOUR,DELIVERY_INTERVAL,SYSTEM_LOAD,SMP,SHADOW_PRICE,EA-SYSTEM_LOAD,EA-SMP,EA-SHADOW_PRICE,SEMO-WIND-FORECAST_MW,Eirgrid-WIND,Eirgrid-WIND-FORECAST,Eirgrid_outages_weekly_perc_available_capacity,Eirgrid_outages_weekly_available_capacity,SEMOgenbids_total_daily_supply,SEMOgenbids_supply-below-40euro,SEMOgenbids_supply-below-50euro,SEMOgenbids_supply-below-60euro,SEMOgenbids_supply-below-70euro,SEMOgenbids_supply-below-80euro, avg_monthly_per_halfhour_EP2_SMP, localavgsmpD=7
27/02/2011,EP2,EUR,27/02/2011,16,1,3898.6,49.92,49.92,4342.58,45.48,45.48,238.79,566.5,427.25,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,42.0757142857,54.2242857143
27/02/2011,EP2,EUR,27/02/2011,16,2,3891.95,45.48,45.48,4303.73,49.08,49.08,230.18,502.5,392.25,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,42.0214285714,53.4685714286
27/02/2011,EP2,EUR,27/02/2011,17,1,3922.57,45.66,45.66,4318.22,49.08,49.08,206.48,405,358.63,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,42.2635714286,56.0271428571
27/02/2011,EP2,EUR,27/02/2011,17,2,4016.78,45.48,45.48,4408.46,52.08,52.08,193.1,346.5,329.13,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,48.5392857143,55.11
27/02/2011,EP2,EUR,27/02/2011,18,1,4167.33,59.1,59.1,4538.02,68.03,50.4,161.87,305,301,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,58.1835714286,60.4414285714
27/02/2011,EP2,EUR,27/02/2011,18,2,4313.84,50.4,50.4,4711.83,72.81,47.77,154.11,251,277,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,81.7485714286,83.6871428571
27/02/2011,EP2,EUR,27/02/2011,19,1,4664.96,179.49,50.4,5002.46,91.04,53.03,136.41,230,254.25,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,123.496071429,171.495714286
27/02/2011,EP2,EUR,27/02/2011,19,2,4961.71,194.62,50.4,5142,108.24,50.4,136.15,200,235.25,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,104.969642857,152.602857143
27/02/2011,EP2,EUR,27/02/2011,20,1,4959.99,80.67,50.4,5097.56,105.12,49.08,125.84,180,216.25,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,110.696428571,84.93
27/02/2011,EP2,EUR,27/02/2011,20,2,4866,80.67,50.4,4997.12,90.13,51.72,129.19,174.5,197.25,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,66.3546428571,79.93
27/02/2011,EP2,EUR,27/02/2011,21,1,4754.33,80.67,50.4,4860.61,88.81,50.4,122.17,165,179,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,54.9953571429,61.5814285714
27/02/2011,EP2,EUR,27/02/2011,21,2,4650,80.67,50.4,4746.42,88.81,50.4,124.24,144,163,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,50.7242857143,61.5742857143
27/02/2011,EP2,EUR,27/02/2011,22,1,4502.15,80.67,50.4,4643.9,88.33,49.92,119.44,127.5,147.63,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,57.6635714286,62.76
27/02/2011,EP2,EUR,27/02/2011,22,2,4346.54,80.19,49.92,4505.97,88.33,49.92,124.79,103.5,134.13,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,42.9614285714,61.0442857143
27/02/2011,EP2,EUR,27/02/2011,23,1,4146.42,80.19,49.92,4281.7,80.97,48.99,123.41,97,121.25,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,39.2214285714,57.3442857143
27/02/2011,EP2,EUR,27/02/2011,23,2,3962.65,72.81,48.99,4086,65.3,45.48,130.57,77.5,110.25,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,37.075,55.1957142857
27/02/2011,EP2,EUR,27/02/2011,24,1,3952.36,76.24,48.99,4032.12,65.3,45.48,134.62,72,112.88,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,40.5767857143,56.8014285714
27/02/2011,EP2,EUR,27/02/2011,24,2,3801.59,68.84,48.99,4017.6,65.3,45.48,143.43,61.5,104.38,93.17,6399,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,37.6539285714,53.2614285714
27/02/2011,EP2,EUR,28/02/2011,1,1,3627.05,61.57,45.48,3903.59,65.3,45.48,149.45,49,96,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,36.5746428571,49.9814285714
27/02/2011,EP2,EUR,28/02/2011,1,2,3484.39,61.57,45.48,3737.45,65.21,45.39,157.56,40.5,88,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,35.3764285714,49.5485714286
27/02/2011,EP2,EUR,28/02/2011,2,1,3385.97,60.61,44.52,3656.11,64.25,44.43,164.88,32.5,80.63,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,34.4446428571,49.0442857143
27/02/2011,EP2,EUR,28/02/2011,2,2,3258.36,60.61,44.52,3525.21,64.25,44.43,174.66,40.5,75.13,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,34.1107142857,48.5785714286
27/02/2011,EP2,EUR,28/02/2011,3,1,3178.04,60.61,44.52,3418.68,64.25,44.43,182.87,37.5,69.63,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,33.7003571429,48.3428571429
27/02/2011,EP2,EUR,28/02/2011,3,2,3125.71,60.61,44.52,3332.41,64.16,44.34,191.69,38,64.13,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,33.14,48.2085714286
27/02/2011,EP2,EUR,28/02/2011,4,1,3072.26,60.43,44.34,3303.91,64.16,44.34,199.95,34.5,60,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,32.9196428571,47.66
27/02/2011,EP2,EUR,28/02/2011,4,2,3050.78,60.43,44.34,3244.36,64.16,44.34,209.29,44,60,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,32.8303571429,46.86
27/02/2011,EP2,EUR,28/02/2011,5,1,3044.3,60.43,44.34,3225.59,64.16,44.34,217.93,47.5,59.38,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,32.5671428571,45.8428571429
27/02/2011,EP2,EUR,28/02/2011,5,2,3029.87,60.43,44.34,3218.8,64.16,44.34,225.06,29.5,56.88,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,32.735,45.5014285714
27/02/2011,EP2,EUR,28/02/2011,6,1,3059.5,60.43,44.34,3283.33,64.16,44.34,232.36,29,54.25,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,33.0160714286,44.23
27/02/2011,EP2,EUR,28/02/2011,6,2,3112.78,61.57,45.48,3357.58,64.16,44.34,241.38,26,51.25,85.88,5898,17832.99,4027.99,10141.4,12425.2,13456.71,14201.73,33.1957142857,48.3014285714
28/02/2011,EP2,EUR,28/02/2011,7,1,3329.9,45.5,45.5,3251.47,44.43,44.43,47.16,40.5,48.38,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,32.2517857143,41.1585714286
28/02/2011,EP2,EUR,28/02/2011,7,2,3603.95,45.5,45.5,3509.77,45.5,45.5,42.62,21.5,45.88,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,32.8385714286,43.8442857143
28/02/2011,EP2,EUR,28/02/2011,8,1,4033.02,59.29,59.28,3867.54,49.12,49.12,38.37,20.5,44,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,35.8235714286,46.7685714286
28/02/2011,EP2,EUR,28/02/2011,8,2,4371.02,50.42,50.42,4200.96,50.15,50.15,35.16,19,44,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,36.9167857143,47.5928571429
28/02/2011,EP2,EUR,28/02/2011,9,1,4555.65,50.42,50.42,4367.13,53.79,53.78,32.76,20,44,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,37.9196428571,49.9571428571
28/02/2011,EP2,EUR,28/02/2011,9,2,4657.63,50.42,50.42,4572.36,53.79,53.78,30.63,19.5,44,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,49.6810714286,52.5257142857
28/02/2011,EP2,EUR,28/02/2011,10,1,4849.7,50.42,50.42,4813.86,50.42,50.42,29.51,16,44,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,44.1385714286,52.9914285714
28/02/2011,EP2,EUR,28/02/2011,10,2,4937.23,50.42,50.42,4942.32,50.42,50.42,27.11,16.5,44,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,43.8553571429,54.4442857143
28/02/2011,EP2,EUR,28/02/2011,11,1,4933.45,50.42,50.42,5005.38,50.42,50.42,26.12,17.5,44,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,44.3639285714,55.1671428571
28/02/2011,EP2,EUR,28/02/2011,11,2,4936.77,50.42,50.42,5022.13,50.42,50.42,24.79,19,44,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,45.3103571429,55.0257142857
28/02/2011,EP2,EUR,28/02/2011,12,1,4928.71,50.42,50.42,5072.35,50.42,50.42,23.82,20,45.38,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,46.6578571429,54.3714285714
28/02/2011,EP2,EUR,28/02/2011,12,2,4912.9,50.42,50.42,5084.88,50.42,50.42,24.66,19,50.88,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,48.4460714286,57.1642857143
28/02/2011,EP2,EUR,28/02/2011,13,1,4923.38,50.42,50.42,5106.46,50.42,50.42,26.38,16,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,50.1339285714,55.2342857143
28/02/2011,EP2,EUR,28/02/2011,13,2,4924.88,50.42,50.42,5130.12,50.42,50.42,37,16.5,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,50.135,54.37
28/02/2011,EP2,EUR,28/02/2011,14,1,4828.61,50.42,50.42,5099.45,50.42,50.42,47.26,15,55.63,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,47.9817857143,54.73
28/02/2011,EP2,EUR,28/02/2011,14,2,4724.36,50.42,50.42,4953.58,50.15,50.15,47.68,14.5,58.13,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,43.8960714286,55.12
28/02/2011,EP2,EUR,28/02/2011,15,1,4715.07,50.42,50.42,4900.46,49.93,49.93,47.76,13.5,60,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,42.8135714286,55.4042857143
28/02/2011,EP2,EUR,28/02/2011,15,2,4716.91,50.42,50.42,4883.01,49.93,49.93,48.32,19,60,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,42.7007142857,55.1757142857
28/02/2011,EP2,EUR,28/02/2011,16,1,4737.1,49.93,49.93,4879.21,49.93,49.93,48.31,20.5,59.38,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,42.0757142857,53.9785714286
28/02/2011,EP2,EUR,28/02/2011,16,2,4746.04,50.42,50.42,4862.91,49.93,49.93,47.95,23,56.88,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,42.0214285714,53.2228571429
28/02/2011,EP2,EUR,28/02/2011,17,1,4796.16,50.42,50.42,4894.42,49.93,49.93,47.79,21,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,42.2635714286,55.7814285714
28/02/2011,EP2,EUR,28/02/2011,17,2,4906.2,50.42,50.42,4964.59,49.93,49.93,47.1,24,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,48.5392857143,54.8642857143
28/02/2011,EP2,EUR,28/02/2011,18,1,5022.2,50.42,50.42,5010.74,50.15,50.15,47.86,26,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,58.1835714286,56.3142857143
28/02/2011,EP2,EUR,28/02/2011,18,2,5178.06,60.92,50.42,5172.94,50.15,50.15,47.02,27,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,81.7485714286,74.3942857143
28/02/2011,EP2,EUR,28/02/2011,19,1,5405.51,113.6,50.42,5497.22,158.73,81.55,49.12,24.5,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,123.496071429,150.497142857
28/02/2011,EP2,EUR,28/02/2011,19,2,5554.86,135.51,50.42,5656,243.62,81.55,49.38,22.5,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,104.969642857,154.055714286
28/02/2011,EP2,EUR,28/02/2011,20,1,5572.09,136.41,50.42,5599.33,257.44,78.84,51.31,20,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,110.696428571,84.3142857143
28/02/2011,EP2,EUR,28/02/2011,20,2,5485.6,113.71,50.42,5557.92,81.55,81.55,52.18,17,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,66.3546428571,69.01
28/02/2011,EP2,EUR,28/02/2011,21,1,5302.99,71.64,50.42,5357.91,81.55,81.55,56.85,23.5,55.63,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,54.9953571429,61.4057142857
28/02/2011,EP2,EUR,28/02/2011,21,2,5147.42,71.64,50.42,5172.58,50.42,50.42,59.23,34,58.13,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,50.7242857143,61.3985714286
28/02/2011,EP2,EUR,28/02/2011,22,1,4962.36,71.64,50.42,5041.56,50.42,50.42,66.16,40,60,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,57.6635714286,62.5842857143
28/02/2011,EP2,EUR,28/02/2011,22,2,4731.29,71.66,50.42,4836.49,50.42,50.42,69.97,60,60,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,42.9614285714,60.87
28/02/2011,EP2,EUR,28/02/2011,23,1,4467.15,71.26,49.93,4600.1,50.42,50.42,74.94,72,60.75,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,39.2214285714,57.1
28/02/2011,EP2,EUR,28/02/2011,23,2,4229.07,70.45,49.12,4328.55,49.93,49.93,81.72,67,63.75,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,37.075,55.0185714286
28/02/2011,EP2,EUR,28/02/2011,24,1,4157.22,70.45,49.12,4181.23,49.12,49.12,89.33,52,75.38,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,40.5767857143,56.0371428571
28/02/2011,EP2,EUR,28/02/2011,24,2,3950.06,60.62,45.58,4129.15,49.12,49.12,95.65,35.5,72.88,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,37.6539285714,52.5671428571
28/02/2011,EP2,EUR,01/03/11,1,1,3754.05,59.03,45.5,3909.87,45.58,45.58,103.64,30,70.38,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,36.5746428571,49.7214285714
28/02/2011,EP2,EUR,01/03/11,1,2,3571.08,57.96,44.43,3714.46,45.5,45.5,108.01,35.5,67.88,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,35.3764285714,49.2814285714
28/02/2011,EP2,EUR,01/03/11,2,1,3470.36,57.96,44.43,3597.56,44.53,44.53,111.63,33.5,65.25,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,34.4446428571,48.7771428571
28/02/2011,EP2,EUR,01/03/11,2,2,3375.07,57.96,44.43,3455.92,44.43,44.43,115.91,27.5,62.25,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,34.1107142857,47.0814285714
28/02/2011,EP2,EUR,01/03/11,3,1,3297.34,57.96,44.43,3351.19,44.43,44.43,119.49,26.5,59.38,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,33.7003571429,45.9714285714
28/02/2011,EP2,EUR,01/03/11,3,2,3234.76,57.96,44.43,3241.38,44.43,44.43,121.61,26,56.88,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,33.14,45.8885714286
28/02/2011,EP2,EUR,01/03/11,4,1,3219.98,57.96,44.43,3173.5,44.43,44.43,123.18,27.5,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,32.9196428571,45.3628571429
28/02/2011,EP2,EUR,01/03/11,4,2,3203.81,57.96,44.43,3139.46,44.43,44.43,125.23,23.5,55,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,32.8303571429,44.5628571429
28/02/2011,EP2,EUR,01/03/11,5,1,3192.81,57.96,44.43,3126.18,44.43,44.43,128.02,18,55.63,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,32.5671428571,43.5457142857
28/02/2011,EP2,EUR,01/03/11,5,2,3170.66,57.96,44.43,3111.17,44.43,44.43,127.48,22,58.13,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,32.735,43.1814285714
28/02/2011,EP2,EUR,01/03/11,6,1,3195.42,57.96,44.43,3119.43,44.43,44.43,127.4,18.5,60.75,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,33.0160714286,41.8414285714
28/02/2011,EP2,EUR,01/03/11,6,2,3252.71,57.96,44.43,3163.21,44.43,44.43,126.9,19.5,63.75,85.88,5898,17832.28,4027.28,10140.69,12424.49,13456,14201.02,33.1957142857,45.9485714286
01/03/2011,EP2,EUR,01/03/11,7,1,3467.32,46.53,45.84,3330.52,44.87,44.87,34.85,19,66.63,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,29.4306451613,40.3757142857
01/03/2011,EP2,EUR,01/03/11,7,2,3773.79,47.27,46.36,3586.44,45.84,45.84,36.46,33,69.13,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,30.0803225806,42.6357142857
01/03/2011,EP2,EUR,01/03/11,8,1,4205.75,50.03,49.12,3926.9,49.12,49.12,35.98,57,71.63,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,31.7767741935,45.5657142857
01/03/2011,EP2,EUR,01/03/11,8,2,4518.02,60.29,59.38,4225.98,52.62,52.61,38.62,96,74.13,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,35.774516129,46.2228571429
01/03/2011,EP2,EUR,01/03/11,9,1,4678.33,57.03,56.12,4433.39,56.12,56.12,38.22,109.5,77.38,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,38.0664516129,49.8214285714
01/03/2011,EP2,EUR,01/03/11,9,2,4736.8,57.03,56.12,4631.42,56.12,56.12,42.09,110.5,82.88,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,38.5374193548,51.11
01/03/2011,EP2,EUR,01/03/11,10,1,4885.36,51.33,50.42,4836.28,50.42,50.42,44.84,122,87,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,42.4006451613,52.3314285714
01/03/2011,EP2,EUR,01/03/11,10,2,4935.66,51.33,50.42,4973.97,50.42,50.42,44.63,127,87,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,43.634516129,53.7557142857
01/03/2011,EP2,EUR,01/03/11,11,1,4903.92,51.33,50.42,5023.9,50.42,50.42,44.96,119.5,88.38,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,43.2316129032,54.4485714286
01/03/2011,EP2,EUR,01/03/11,11,2,4915.26,51.33,50.42,5032.91,50.42,50.42,45.89,117.5,93.88,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,44.8548387097,54.2785714286
01/03/2011,EP2,EUR,01/03/11,12,1,4902.67,51.33,50.42,5067.82,50.42,50.42,47.7,117.5,100.75,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,45.305483871,53.5957142857
01/03/2011,EP2,EUR,01/03/11,12,2,4893.08,51.33,50.42,5071.9,50.42,50.42,51.24,128.5,111.75,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,47.1825806452,56.3585714286
01/03/2011,EP2,EUR,01/03/11,13,1,4903.21,51.33,50.42,5101.29,50.42,50.42,55.54,120,122.13,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,49.3916129032,54.4
01/03/2011,EP2,EUR,01/03/11,13,2,4902.7,51.33,50.42,5121.12,50.42,50.42,49.16,88.5,130.63,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,46.3164516129,54.3857142857
01/03/2011,EP2,EUR,01/03/11,14,1,4799.31,51.32,50.42,5112.86,50.42,50.42,44.62,65.5,137.63,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,43.1303225806,54.9357142857
01/03/2011,EP2,EUR,01/03/11,14,2,4690.8,50.82,49.93,5017.06,50.42,50.42,43.78,60,140.13,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,41.1425806452,55.3242857143
01/03/2011,EP2,EUR,01/03/11,15,1,4704.59,51.31,50.42,4979.51,49.93,49.93,44.84,61,142,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,41.4261290323,55.6085714286
01/03/2011,EP2,EUR,01/03/11,15,2,4698.96,51.17,50.42,4995.26,50.42,50.42,44.52,59,142,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,41.1535483871,55.38
01/03/2011,EP2,EUR,01/03/11,16,1,4703.37,50.84,50.42,4966.5,49.93,49.93,44.93,56,142,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,39.8496774194,54.2514285714
01/03/2011,EP2,EUR,01/03/11,16,2,4730.4,50.42,50.42,5027.15,50.42,50.42,44.74,48,142,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,39.8509677419,53.4271428571
01/03/2011,EP2,EUR,01/03/11,17,1,4799.51,50.42,50.42,5075.64,50.42,50.42,44.38,62,142.63,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,40.5183870968,56.12
01/03/2011,EP2,EUR,01/03/11,17,2,4888.93,50.42,50.42,5172.66,50.42,50.42,44.3,81,145.13,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,42.9351612903,55.2028571429
01/03/2011,EP2,EUR,01/03/11,18,1,4987.6,50.42,50.42,5234.28,50.42,50.42,45.93,107,149.13,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,50.4661290323,56.7214285714
01/03/2011,EP2,EUR,01/03/11,18,2,5101.73,50.42,50.42,5343.33,90.68,50.42,46.85,135,157.63,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,47.3429032258,74.13
01/03/2011,EP2,EUR,01/03/11,19,1,5347.86,136.44,55.14,5634.16,160.39,76.78,53.27,169,167.38,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,54.4164516129,86.33
01/03/2011,EP2,EUR,01/03/11,19,2,5594.29,252.28,81.55,5700.11,209.59,81.55,55.99,173,180.88,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,87.4725806452,130.548571429
01/03/2011,EP2,EUR,01/03/11,20,1,5611.76,264.41,79.17,5607.25,135.01,79.17,61.58,195,194.38,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,105.928064516,80.4685714286
01/03/2011,EP2,EUR,01/03/11,20,2,5485.73,76.5,76.5,5568.94,86.26,81.55,66.74,224.5,207.88,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,80.4870967742,65.1642857143
01/03/2011,EP2,EUR,01/03/11,21,1,5313.9,50.42,50.42,5376.5,50.43,50.43,75.04,252,220.13,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,63.7464516129,61.6114285714
01/03/2011,EP2,EUR,01/03/11,21,2,5169.64,50.42,50.42,5221.34,50.42,50.42,81.68,240.5,228.63,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,57.1622580645,61.6042857143
01/03/2011,EP2,EUR,01/03/11,22,1,4931.05,50.42,50.42,5074.36,50.42,50.42,91.47,266.5,236.38,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,50.6748387097,62.79
01/03/2011,EP2,EUR,01/03/11,22,2,4689.79,50.42,50.42,4866.5,50.42,50.42,101.12,284,241.88,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,48.3790322581,61.0071428571
01/03/2011,EP2,EUR,01/03/11,23,1,4429.78,49.93,49.93,4621.39,50.42,50.42,114.8,296,245.25,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,41.3158064516,56.6114285714
01/03/2011,EP2,EUR,01/03/11,23,2,4186.04,49.33,49.33,4336.39,49.12,49.12,121.45,284,242.25,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,37.9880645161,54.53
01/03/2011,EP2,EUR,01/03/11,24,1,4120.68,49.12,49.12,4201.49,49.12,49.12,134.57,288,217.38,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,39.8170967742,55.5485714286
01/03/2011,EP2,EUR,01/03/11,24,2,3905.23,49.12,49.12,4180.75,49.12,49.12,137.02,280.5,222.88,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,37.3770967742,51.9914285714
01/03/2011,EP2,EUR,02/03/11,1,1,3704.13,46.36,46.36,3909.67,45.84,45.84,144.09,303.5,228.5,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,34.5096774194,49.7542857143
01/03/2011,EP2,EUR,02/03/11,1,2,3537.51,44.43,44.43,3712.44,44.43,44.43,145.78,293.5,234.5,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,32.5170967742,49.2114285714
01/03/2011,EP2,EUR,02/03/11,2,1,3457.71,44.43,44.43,3597.68,44.43,44.43,156.25,312.5,241,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,31.516,48.7885714286
01/03/2011,EP2,EUR,02/03/11,2,2,3366.36,44.43,44.43,3451.2,44.43,44.43,159.48,337,249,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,30.714375,45.68
01/03/2011,EP2,EUR,02/03/11,3,1,3271.25,44.43,44.43,3344.57,44.43,44.43,172.59,327,255.75,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,30.2538709677,43.8
01/03/2011,EP2,EUR,02/03/11,3,2,3202.84,44.43,44.43,3239.85,44.1,44.1,175.25,329,258.75,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,29.6829032258,43.78
01/03/2011,EP2,EUR,02/03/11,4,1,3141.02,44.43,44.43,3179.04,42.5,42.5,189.06,315,261,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,29.2980645161,43.2542857143
01/03/2011,EP2,EUR,02/03/11,4,2,3124.52,44.43,44.43,3127.02,42.5,42.5,191.42,329,261,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,28.9016129032,42.3914285714
01/03/2011,EP2,EUR,02/03/11,5,1,3112.88,44.16,44.16,3107.76,42.5,42.5,204.95,343.5,261,85.88,5898,17831.25,4027.69,10141.1,12312.9,13456.41,14031.42,28.8512903226,41.3742857143
