Trade_Date,RUN_TYPE,CURRENCY_FLAG,DELIVERY_DATE,DELIVERY_HOUR,DELIVERY_INTERVAL,SYSTEM_LOAD,SMP,SHADOW_PRICE,EA-SYSTEM_LOAD,EA-SMP,EA-SHADOW_PRICE,SEMO-WIND-FORECAST_MW,Eirgrid-WIND,Eirgrid-WIND-FORECAST,Eirgrid_outages_weekly_perc_available_capacity,Eirgrid_outages_weekly_available_capacity,SEMOgenbids_total_daily_supply,SEMOgenbids_supply-below-40euro,SEMOgenbids_supply-below-50euro,SEMOgenbids_supply-below-60euro,SEMOgenbids_supply-below-70euro,SEMOgenbids_supply-below-80euro, avg_monthly_per_halfhour_EP2_SMP, localavgsmpD=7
23/08/2010,EP2,EUR,23/08/2010,21,1,3679.34,37.14,37.14,4076.55,56.13,39.69,554.42,603,615.38,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,45.6103225806,49.2385714286
23/08/2010,EP2,EUR,23/08/2010,21,2,3791.28,37.62,37.62,4147.05,63.95,39.69,531.62,566.5,584.88,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,53.3574193548,48.0485714286
23/08/2010,EP2,EUR,23/08/2010,22,1,4049.41,39.69,39.69,4392.96,81.4,49.01,504.44,562,559.13,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,54.0151612903,53.5214285714
23/08/2010,EP2,EUR,23/08/2010,22,2,3941.68,39.69,39.69,4348.45,76.6,44.32,494.25,527,547.63,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,47.6016129032,55.2028571429
23/08/2010,EP2,EUR,23/08/2010,23,1,3773.5,39.69,39.69,4161.2,56.13,39.69,468.59,469,552.63,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,42.6629032258,56.5628571429
23/08/2010,EP2,EUR,23/08/2010,23,2,3565.6,37.62,37.62,3893.75,56.13,39.69,470.82,503,607.13,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,37.4690322581,51.4185714286
23/08/2010,EP2,EUR,23/08/2010,24,1,3367.97,37.14,37.14,3643.09,56.13,39.69,462.46,524.5,646.63,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,31.7558064516,50.1314285714
23/08/2010,EP2,EUR,23/08/2010,24,2,3096.29,36.01,36.01,3442.45,53.58,37.14,473.54,567,641.13,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,29.3558064516,45.9971428571
23/08/2010,EP2,EUR,24/08/2010,1,1,2867.51,34.19,34.19,3129.67,52.45,36.01,480.79,557.5,638.38,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,27.3232258065,44.3057142857
23/08/2010,EP2,EUR,24/08/2010,1,2,2711.52,33.2,33.2,2939.96,50.63,34.19,496.3,584,643.88,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,26.7851612903,43.3528571429
23/08/2010,EP2,EUR,24/08/2010,2,1,2593.51,30.83,30.83,2791.86,48.25,31.8,507.44,568,651.5,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,25.6225806452,42.0671428571
23/08/2010,EP2,EUR,24/08/2010,2,2,2490.95,29.53,29.53,2686.65,47.27,30.83,523.98,549,665.5,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,25.2741935484,40.6842857143
23/08/2010,EP2,EUR,24/08/2010,3,1,2436.5,24.05,24.05,2634.25,47.27,30.83,542.02,588.5,680.13,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,25.1816129032,39.9714285714
23/08/2010,EP2,EUR,24/08/2010,3,2,2354.92,24.05,24.05,2604.03,45.97,29.53,552.51,613,696.63,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,24.6738709677,39.2328571429
23/08/2010,EP2,EUR,24/08/2010,4,1,2364.11,24.05,24.05,2534.03,40.86,24.42,567.06,626,712.5,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,24.7712903226,38.3242857143
23/08/2010,EP2,EUR,24/08/2010,4,2,2354.72,24.05,24.05,2515.18,40.86,24.42,576.23,651,726.5,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,26.7448387097,37.8385714286
23/08/2010,EP2,EUR,24/08/2010,5,1,2339.76,24.05,24.05,2511.89,40.49,24.05,577.93,620.5,737.63,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,26.7519354839,36.7571428571
23/08/2010,EP2,EUR,24/08/2010,5,2,2360.86,24.05,24.05,2521.41,40.49,24.05,580.15,588,740.13,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,29.6067741935,39.0085714286
23/08/2010,EP2,EUR,24/08/2010,6,1,2420.38,24.05,24.05,2617.4,44.48,28.04,572.66,577.5,741.38,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,29.8567741935,39.0085714286
23/08/2010,EP2,EUR,24/08/2010,6,2,2444.99,24.05,24.05,2674.12,47.27,30.83,573.17,548,738.88,82.41,5181,16669.35,8003.6,10798.12,12013.13,12868.13,13426.13,30.2383870968,39.2728571429
24/08/2010,EP2,EUR,24/08/2010,7,1,2544.31,26.63,26.63,2737.76,30.53,30.52,644.03,573.5,736.25,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,23.9466666667,38.5214285714
24/08/2010,EP2,EUR,24/08/2010,7,2,2700.33,34.54,34.54,2865.66,34.54,34.54,643.51,580.5,733.25,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,24.294,39.9085714286
24/08/2010,EP2,EUR,24/08/2010,8,1,3057.95,37.14,37.14,3139.65,36.63,36.63,626.55,621,732.38,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,25.309,40.7057142857
24/08/2010,EP2,EUR,24/08/2010,8,2,3370.14,37.37,37.37,3474.26,37.38,37.37,633.49,646.5,737.88,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,26.7576666667,44.4914285714
24/08/2010,EP2,EUR,24/08/2010,9,1,3732.55,39.08,39.08,3832.28,39.7,39.69,645.87,692,743.38,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,36.7646666667,50.2571428571
24/08/2010,EP2,EUR,24/08/2010,9,2,3993.32,39.69,39.69,4139.83,49.01,49.01,651.15,700,748.88,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,37.7446666667,50.22
24/08/2010,EP2,EUR,24/08/2010,10,1,4196.98,45.99,39.69,4346.11,49.71,44.35,634.22,662.5,752.38,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,71.6593333333,51.9328571429
24/08/2010,EP2,EUR,24/08/2010,10,2,4285.51,52.76,44.32,4483.34,54.63,44.35,630.6,660.5,749.88,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,60.6533333333,103.797142857
24/08/2010,EP2,EUR,24/08/2010,11,1,4301.86,52.51,44.32,4542.38,55.02,44.74,627.93,666,745.88,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,60.4486666667,64.2028571429
24/08/2010,EP2,EUR,24/08/2010,11,2,4336.23,53.55,44.32,4570.05,54.99,44.71,623.55,675.5,737.38,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,59.0136666667,104.845714286
24/08/2010,EP2,EUR,24/08/2010,12,1,4380.93,56.33,44.32,4599.92,55.05,44.77,624.03,619.5,726.13,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,59.8256666667,63.2028571429
24/08/2010,EP2,EUR,24/08/2010,12,2,4396.38,52.09,39.69,4621.14,55.05,44.77,617.11,584,706.63,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,61.9943333333,107.017142857
24/08/2010,EP2,EUR,24/08/2010,13,1,4452.05,64.98,49.46,4636.76,54.97,44.77,619.38,506,685.13,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,61.0216129032,120.488571429
24/08/2010,EP2,EUR,24/08/2010,13,2,4464.09,62.9,44.77,4658.93,60.07,49.87,610.59,433.5,657.63,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,60.5751612903,120.778571429
24/08/2010,EP2,EUR,24/08/2010,14,1,4388.49,62.43,44.74,4643.14,54.97,44.77,599.1,441,629.38,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,53.4416129032,72.9071428571
24/08/2010,EP2,EUR,24/08/2010,14,2,4345.73,62.6,44.74,4510.76,54.94,44.74,583.1,427,598.88,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,51.4441935484,62.4557142857
24/08/2010,EP2,EUR,24/08/2010,15,1,4320.31,60.9,44.74,4471.09,54.94,44.74,559.07,370.5,567.63,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,49.6880645161,53.6614285714
24/08/2010,EP2,EUR,24/08/2010,15,2,4310.95,61.88,44.74,4462.38,54.94,44.74,536.66,326.5,534.13,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,46.7258064516,52.6057142857
24/08/2010,EP2,EUR,24/08/2010,16,1,4313.85,62.9,44.77,4447.59,54.97,44.74,499.76,302.5,500.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,45.8729032258,58.0857142857
24/08/2010,EP2,EUR,24/08/2010,16,2,4315.35,62.9,44.77,4454.28,54.97,44.74,471.31,288,467.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,44.9248387097,56.9485714286
24/08/2010,EP2,EUR,24/08/2010,17,1,4349.68,71.66,44.77,4449.38,55,44.77,430.24,289.5,434.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,46.7641935484,56.2014285714
24/08/2010,EP2,EUR,24/08/2010,17,2,4441.91,103.26,66.84,4535.46,55,44.77,402.24,260,401.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,49.6538709677,60.1885714286
24/08/2010,EP2,EUR,24/08/2010,18,1,4541.59,125.39,66.84,4620.05,89.14,70.55,365.25,235,368.63,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,63.7112903226,65.0457142857
24/08/2010,EP2,EUR,24/08/2010,18,2,4568.89,133.19,66.84,4674.66,214.69,63.91,341.7,191,335.13,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,61.12,65.1271428571
24/08/2010,EP2,EUR,24/08/2010,19,1,4442.88,111.26,66.84,4624.86,95.5,70.55,312.76,143.5,301.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,56.585483871,56.95
24/08/2010,EP2,EUR,24/08/2010,19,2,4317.86,102.21,66.84,4478.55,55.05,44.77,291.83,112.5,268.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,49.7929032258,50.2614285714
24/08/2010,EP2,EUR,24/08/2010,20,1,4185.27,71.66,44.77,4344.84,55.02,44.74,258.8,91.5,235.63,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,46.6816129032,49.3971428571
24/08/2010,EP2,EUR,24/08/2010,20,2,4078.52,70.89,44.74,4199.92,54.63,44.35,238.25,84.5,202.13,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,45.2229032258,48.8328571429
24/08/2010,EP2,EUR,24/08/2010,21,1,4017.15,68.31,44.74,4121.92,49.97,39.69,204.59,86,171.5,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,45.6103225806,47.1628571429
24/08/2010,EP2,EUR,24/08/2010,21,2,4115.55,71.21,44.74,4190.71,49.97,39.69,190.59,69.5,149.5,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,53.3574193548,45.9728571429
24/08/2010,EP2,EUR,24/08/2010,22,1,4345.36,170.53,66.84,4341.18,64.93,54.42,173.33,69,130.25,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,54.0151612903,52.6014285714
24/08/2010,EP2,EUR,24/08/2010,22,2,4230.86,101.7,66.84,4369,55.28,44.77,164.38,64,119.25,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,47.6016129032,53.57
24/08/2010,EP2,EUR,24/08/2010,23,1,4009.69,62.83,44.74,4219.07,55.28,44.77,143.15,44.5,104.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,42.6629032258,54.3385714286
24/08/2010,EP2,EUR,24/08/2010,23,2,3801.25,56.13,44.32,3956.4,53.49,42.99,136.69,38.5,79.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,37.4690322581,49.76
24/08/2010,EP2,EUR,24/08/2010,24,1,3584.32,45.99,39.69,3696.12,50.2,39.69,121.3,33.5,60.38,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,31.7558064516,48.28
24/08/2010,EP2,EUR,24/08/2010,24,2,3339.87,45.38,39.08,3488.57,45.96,39.05,115.27,26.5,57.88,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,29.3558064516,44.1857142857
24/08/2010,EP2,EUR,25/08/2010,1,1,3114.85,43.67,37.37,3237.47,44.28,37.37,103.65,22.5,55.25,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,27.3232258065,42.6657142857
24/08/2010,EP2,EUR,25/08/2010,1,2,2938.83,43.53,37.23,3031.84,42.5,37.14,98.99,18,52.25,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,26.7851612903,41.7742857143
24/08/2010,EP2,EUR,25/08/2010,2,1,2806.09,43.44,37.14,2861.97,41.42,36.05,87.75,18.5,50,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,25.6225806452,41.1628571429
24/08/2010,EP2,EUR,25/08/2010,2,2,2706.55,43.44,37.14,2738.93,40.77,35.41,84.64,20,50,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,25.2741935484,40.2814285714
24/08/2010,EP2,EUR,25/08/2010,3,1,2641.01,43.44,37.14,2662.71,40.77,35.41,77.59,22.5,50.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,25.1816129032,39.4328571429
24/08/2010,EP2,EUR,25/08/2010,3,2,2587.29,43.44,37.14,2602.08,39.9,34.54,75.24,24,53.75,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,24.6738709677,38.6128571429
24/08/2010,EP2,EUR,25/08/2010,4,1,2555,43.44,37.14,2548.2,34.89,29.53,68.54,27,56,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,24.7712903226,37.7457142857
24/08/2010,EP2,EUR,25/08/2010,4,2,2540.76,42.88,36.58,2521.12,34.45,29.09,68.42,29.5,56,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,26.7448387097,36.6771428571
24/08/2010,EP2,EUR,25/08/2010,5,1,2552.8,42.88,36.58,2502.66,32.22,26.86,61.97,32.5,56.63,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,26.7519354839,35.5957142857
24/08/2010,EP2,EUR,25/08/2010,5,2,2574.24,43.44,37.14,2513.8,34.45,29.09,63.31,43.5,59.13,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,29.6067741935,37.6442857143
24/08/2010,EP2,EUR,25/08/2010,6,1,2609.57,43.44,37.14,2518.8,34.45,29.09,58.47,52.5,62.38,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,29.8567741935,37.6442857143
24/08/2010,EP2,EUR,25/08/2010,6,2,2656.9,43.44,37.14,2604.55,39.9,34.54,61.97,73.5,67.88,82.41,5181,16675.95,8010.2,10804.72,12019.73,12704.73,13432.73,30.2383870968,37.9085714286
25/08/2010,EP2,EUR,25/08/2010,7,1,2759.44,37.18,37.18,2645.52,34.76,34.76,59,87.5,72.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,23.9466666667,36.8871428571
25/08/2010,EP2,EUR,25/08/2010,7,2,2913.89,37.54,37.54,2787.86,37.18,37.18,64.71,102,75.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,24.294,38.0328571429
25/08/2010,EP2,EUR,25/08/2010,8,1,3275.2,38.85,38.85,3077.46,37.54,37.54,68.57,108,79.38,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,25.309,38.9528571429
25/08/2010,EP2,EUR,25/08/2010,8,2,3610.02,40.73,40.73,3421.52,38.12,38.12,77.46,111.5,84.88,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,26.7576666667,42.6114285714
25/08/2010,EP2,EUR,25/08/2010,9,1,3964.39,40.73,40.73,3779.11,40.73,40.73,85.25,87.5,89.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,36.7646666667,48.3728571429
25/08/2010,EP2,EUR,25/08/2010,9,2,4215.4,57.85,57.85,4068.71,40.73,40.73,96.59,77,92.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,37.7446666667,48.8585714286
25/08/2010,EP2,EUR,25/08/2010,10,1,4408.38,44.78,44.78,4293.11,58.68,58.68,107.36,83,96.38,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,71.6593333333,51.8014285714
25/08/2010,EP2,EUR,25/08/2010,10,2,4511.31,44.78,44.78,4424.74,78.22,72.32,119.22,94,101.88,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,60.6533333333,108.184285714
25/08/2010,EP2,EUR,25/08/2010,11,1,4545.81,44.78,44.78,4490.28,78.22,72.32,130.9,104,108,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,60.4486666667,68.5742857143
25/08/2010,EP2,EUR,25/08/2010,11,2,4595.27,44.78,44.78,4726.1,228.12,72.5,142.83,128.5,116,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,59.0136666667,109.324285714
25/08/2010,EP2,EUR,25/08/2010,12,1,4637.62,49.56,49.56,4554.4,75.6,65.51,155.21,119,124.13,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,59.8256666667,67.7671428571
25/08/2010,EP2,EUR,25/08/2010,12,2,4668.44,338.65,338.65,4581.86,84.85,65.51,169.94,122.5,132.63,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,61.9943333333,111.478571429
25/08/2010,EP2,EUR,25/08/2010,13,1,4695.78,338.65,338.65,4608.55,86.13,65.51,185.49,128.5,141.13,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,61.0216129032,124.588571429
25/08/2010,EP2,EUR,25/08/2010,13,2,4697.44,338.65,338.65,4639.96,80.65,65.51,204.59,138,149.63,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,60.5751612903,124.808571429
25/08/2010,EP2,EUR,25/08/2010,14,1,4609.25,50.54,50.54,4611.57,82.74,65.51,223.81,129.5,158,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,53.4416129032,74.94
25/08/2010,EP2,EUR,25/08/2010,14,2,4519.96,44.78,44.78,4497.31,44.78,44.78,242.36,127.5,166,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,51.4441935484,62.5842857143
25/08/2010,EP2,EUR,25/08/2010,15,1,4504.61,44.78,44.78,4479.27,44.78,44.78,261.21,125,172.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,49.6880645161,54.1585714286
25/08/2010,EP2,EUR,25/08/2010,15,2,4464.05,44.78,44.78,4451.46,44.78,44.78,283.43,114,175.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,46.7258064516,53.2028571429
25/08/2010,EP2,EUR,25/08/2010,16,1,4455.66,44.78,44.78,4416.64,44.75,44.75,305.92,129,179.38,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,45.8729032258,57.92
25/08/2010,EP2,EUR,25/08/2010,16,2,4459.81,44.78,44.78,4425.02,44.75,44.75,327.7,133.5,184.88,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,44.9248387097,56.9314285714
25/08/2010,EP2,EUR,25/08/2010,17,1,4494.88,44.75,44.75,4423.1,44.72,44.72,349.26,134,189.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,46.7641935484,56.0357142857
25/08/2010,EP2,EUR,25/08/2010,17,2,4555.29,44.81,44.81,4503.1,44.78,44.78,368.75,142,192.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,49.6538709677,60.0228571429
25/08/2010,EP2,EUR,25/08/2010,18,1,4609.43,338.65,338.65,4591.73,44.78,44.78,387.83,147,197,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,63.7112903226,65.0514285714
25/08/2010,EP2,EUR,25/08/2010,18,2,4606.52,338.65,338.65,4619.31,44.78,44.78,397.2,149.5,205,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,61.12,65.9942857143
25/08/2010,EP2,EUR,25/08/2010,19,1,4486.76,44.78,44.78,4624.59,49.14,49.14,406.53,147.5,212.38,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,56.585483871,56.7514285714
25/08/2010,EP2,EUR,25/08/2010,19,2,4357.9,44.75,44.75,4476.04,44.78,44.78,410.52,159.5,217.88,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,49.7929032258,50.0628571429
25/08/2010,EP2,EUR,25/08/2010,20,1,4222.78,44.75,44.75,4375.59,44.75,44.75,415.1,155,223.5,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,46.6816129032,49.6228571429
25/08/2010,EP2,EUR,25/08/2010,20,2,4128.19,44.33,44.33,4251.23,44.35,44.35,417.77,166.5,229.5,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,45.2229032258,49.3828571429
25/08/2010,EP2,EUR,25/08/2010,21,1,4079.01,43.13,43.13,4144.29,40.73,40.73,421.4,188.5,235.38,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,45.6103225806,48.17
25/08/2010,EP2,EUR,25/08/2010,21,2,4243,43.13,43.13,4204.56,44.35,44.35,420.13,174.5,240.88,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,53.3574193548,46.98
25/08/2010,EP2,EUR,25/08/2010,22,1,4410.06,47.58,47.58,4308.05,44.35,44.35,423.9,171,247,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,54.0151612903,53.6557142857
25/08/2010,EP2,EUR,25/08/2010,22,2,4314.55,44.75,44.75,4344.92,44.35,44.35,424.87,151.5,255,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,47.6016129032,51.2157142857
25/08/2010,EP2,EUR,25/08/2010,23,1,4094.08,44.33,44.33,4192.59,44.33,44.33,424.99,142,249.5,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,42.6629032258,50.3471428571
25/08/2010,EP2,EUR,25/08/2010,23,2,3827.17,40.73,40.73,3949.1,40.73,40.73,421.33,145,203.5,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,37.4690322581,46.7157142857
25/08/2010,EP2,EUR,25/08/2010,24,1,3572.24,38.71,38.71,3703.51,40.73,40.73,414.93,141.5,167,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,31.7558064516,45.9128571429
25/08/2010,EP2,EUR,25/08/2010,24,2,3317.84,37.54,37.54,3491.14,38.85,38.85,420.58,161,159,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,29.3558064516,42.04
25/08/2010,EP2,EUR,26/08/2010,1,1,3110.65,37.18,37.18,3244.35,38.12,38.12,425.44,164,151.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,27.3232258065,40.7214285714
25/08/2010,EP2,EUR,26/08/2010,1,2,2930.85,34.28,34.28,3035.5,36.39,36.39,431.84,166.5,146.75,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,26.7851612903,39.9785714286
25/08/2010,EP2,EUR,26/08/2010,2,1,2784.87,33.05,33.05,2878.31,33.15,33.15,437.36,169.5,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,25.6225806452,39.0414285714
25/08/2010,EP2,EUR,26/08/2010,2,2,2678.3,33.05,33.05,2760.93,33.05,33.05,442.04,176,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,25.2741935484,37.5185714286
25/08/2010,EP2,EUR,26/08/2010,3,1,2632.13,28.95,28.95,2686.21,33.05,33.05,446.01,166,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,25.1816129032,36.5114285714
25/08/2010,EP2,EUR,26/08/2010,3,2,2571.39,26.26,26.26,2633.94,28.95,28.95,454.36,160.5,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,24.6738709677,35.6914285714
25/08/2010,EP2,EUR,26/08/2010,4,1,2542.04,26.26,26.26,2590.42,26.26,26.26,461.14,157.5,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,24.7712903226,34.95
25/08/2010,EP2,EUR,26/08/2010,4,2,2522.93,26.26,26.26,2551.05,26.26,26.26,469.69,159.5,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,26.7448387097,33.4985714286
25/08/2010,EP2,EUR,26/08/2010,5,1,2517.74,26.26,26.26,2552.24,26.26,26.26,479.27,152,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,26.7519354839,32.4171428571
25/08/2010,EP2,EUR,26/08/2010,5,2,2540.19,26.26,26.26,2566.85,26.26,26.26,487.06,148,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,29.6067741935,34.7171428571
25/08/2010,EP2,EUR,26/08/2010,6,1,2579.97,30.3,30.3,2599.35,26.26,26.26,495.06,144,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,29.8567741935,35.6757142857
25/08/2010,EP2,EUR,26/08/2010,6,2,2632.37,30.3,30.3,2678.18,28.95,28.95,508,154,143,82.41,5181,16675.16,7529.41,10803.93,12018.94,12703.94,13431.94,30.2383870968,35.9514285714
26/08/2010,EP2,EUR,26/08/2010,7,1,2742.34,35.85,33.7,2792.84,37.24,37.24,135.87,150,142.25,82.41,5181,16672.04,8006.29,10800.81,12015.82,12700.82,13428.82,23.9466666667,35.3814285714
26/08/2010,EP2,EUR,26/08/2010,7,2,2879.16,38.6,36.45,2923.43,37.24,37.24,133.95,131,139.25,82.41,5181,16672.04,8006.29,10800.81,12015.82,12700.82,13428.82,24.294,37.07
26/08/2010,EP2,EUR,26/08/2010,8,1,3261.23,39.39,37.24,3212.87,39.75,39.75,131.27,134.5,135.75,82.41,5181,16672.04,8006.29,10800.81,12015.82,12700.82,13428.82,25.309,38.4171428571
26/08/2010,EP2,EUR,26/08/2010,8,2,3592.37,41.9,39.75,3531.69,39.75,39.75,127.84,121.5,130.75,82.41,5181,16672.04,8006.29,10800.81,12015.82,12700.82,13428.82,26.7576666667,42.0857142857
